freq_hz,h1_db,h2_target_db,h2_actual_db,h2_actual_linear,h2_actual_phase_rad,htotal_actual_db
5500000000.000000,-0.224041708,0.224041708,0.258625670,1.030223099829,-0.327249234749,0.034583962
5501000000.000000,-0.220782209,0.220782209,0.255185598,1.029815157835,-0.337590310567,0.034403389
5502000000.000000,-0.209710513,0.209710513,0.251706566,1.029402759929,-0.347931386385,0.041996053
5503000000.000000,-0.216412114,0.216412114,0.248190201,1.028986104441,-0.358272462203,0.031778087
5504000000.000000,-0.225348950,0.225348950,0.244638110,1.028565387096,-0.368613538021,0.019289160
5505000000.000000,-0.217902067,0.217902067,0.241051883,1.028140801032,-0.378954613839,0.023149816
5506000000.000000,-0.213382924,0.213382924,0.237433088,1.027712536801,-0.389295689657,0.024050164
5507000000.000000,-0.217799039,0.217799039,0.233783275,1.027280782384,-0.399636765475,0.015984236
5508000000.000000,-0.208919327,0.208919327,0.230103972,1.026845723195,-0.409977841293,0.021184645
5509000000.000000,-0.208885617,0.208885617,0.226396692,1.026407542093,-0.420318917112,0.017511075
5510000000.000000,-0.200699081,0.200699081,0.222662925,1.025966419390,-0.430659992930,0.021963844
5511000000.000000,-0.214029436,0.214029436,0.218904143,1.025522532864,-0.441001068748,0.004874707
5512000000.000000,-0.204204167,0.204204167,0.215121800,1.025076057761,-0.451342144566,0.010917633
5513000000.000000,-0.217319934,0.217319934,0.211317330,1.024627166815,-0.461683220384,-0.006002604
5514000000.000000,-0.205735294,0.205735294,0.207492148,1.024176030251,-0.472024296202,0.001756854
5515000000.000000,-0.198163630,0.198163630,0.203647651,1.023722815797,-0.482365372020,0.005484021
5516000000.000000,-0.189176579,0.189176579,0.199785216,1.023267688697,-0.492706447838,0.010608637
5517000000.000000,-0.189280801,0.189280801,0.195906203,1.022810811719,-0.503047523656,0.006625402
5518000000.000000,-0.195930573,0.195930573,0.192011951,1.022352345167,-0.513388599474,-0.003918622
5519000000.000000,-0.194144892,0.194144892,0.188103783,1.021892446893,-0.523729675292,-0.006041109
5520000000.000000,-0.188330983,0.188330983,0.184183003,1.021431272307,-0.534070751110,-0.004147980
5521000000.000000,-0.172707176,0.172707176,0.180250895,1.020968974389,-0.544411826928,0.007543719
5522000000.000000,-0.183720623,0.183720623,0.176308727,1.020505703702,-0.554752902746,-0.007411896
5523000000.000000,-0.179556838,0.179556838,0.172357748,1.020041608401,-0.565093978564,-0.007199090
5524000000.000000,-0.180850229,0.180850229,0.168399187,1.019576834248,-0.575435054383,-0.012451042
5525000000.000000,-0.171142006,0.171142006,0.164434257,1.019111524622,-0.585776130201,-0.006707749
5526000000.000000,-0.167693870,0.167693870,0.160464153,1.018645820534,-0.596117206019,-0.007229717
5527000000.000000,-0.173326317,0.173326317,0.156490051,1.018179860636,-0.606458281837,-0.016836266
5528000000.000000,-0.167018284,0.167018284,0.152513110,1.017713781237,-0.616799357655,-0.014505174
5529000000.000000,-0.163438105,0.163438105,0.148534471,1.017247716315,-0.627140433473,-0.014903634
5530000000.000000,-0.165021024,0.165021024,0.144555257,1.016781797528,-0.637481509291,-0.020465767
5531000000.000000,-0.150649623,0.150649623,0.140576574,1.016316154229,-0.647822585109,-0.010073049
5532000000.000000,-0.155025762,0.155025762,0.136599509,1.015850913480,-0.658163660927,-0.018426253
5533000000.000000,-0.149165468,0.149165468,0.132625134,1.015386200065,-0.668504736745,-0.016540334
5534000000.000000,-0.144751707,0.144751707,0.128654500,1.014922136502,-0.678845812563,-0.016097207
5535000000.000000,-0.138976703,0.138976703,0.124688645,1.014458843058,-0.689186888381,-0.014288058
5536000000.000000,-0.138201756,0.138201756,0.120728586,1.013996437763,-0.699527964199,-0.017473170
5537000000.000000,-0.137332319,0.137332319,0.116775324,1.013535036424,-0.709869040017,-0.020556995
5538000000.000000,-0.137299717,0.137299717,0.112829844,1.013074752640,-0.720210115835,-0.024469873
5539000000.000000,-0.127511332,0.127511332,0.108893113,1.012615697812,-0.730551191654,-0.018618219
5540000000.000000,-0.115378430,0.115378430,0.104966080,1.012157981166,-0.740892267472,-0.010412350
5541000000.000000,-0.114474638,0.114474638,0.101049679,1.011701709757,-0.751233343290,-0.013424959
5542000000.000000,-0.112092585,0.112092585,0.097144826,1.011246988493,-0.761574419108,-0.014947759
5543000000.000000,-0.119790861,0.119790861,0.093252420,1.010793920143,-0.771915494926,-0.026538441
5544000000.000000,-0.115536989,0.115536989,0.089373345,1.010342605355,-0.782256570744,-0.026163644
5545000000.000000,-0.107809938,0.107809938,0.085508466,1.009893142672,-0.792597646562,-0.022301472
5546000000.000000,-0.092812232,0.092812232,0.081658633,1.009445628545,-0.802938722380,-0.011153599
5547000000.000000,-0.089529453,0.089529453,0.077824679,1.009000157348,-0.813279798198,-0.011704774
5548000000.000000,-0.089364635,0.089364635,0.074007422,1.008556821396,-0.823620874016,-0.015357213
5549000000.000000,-0.091238702,0.091238702,0.070207661,1.008115710956,-0.833961949834,-0.021031041
5550000000.000000,-0.095217257,0.095217257,0.066426181,1.007676914269,-0.844303025652,-0.028791076
5551000000.000000,-0.072878763,0.072878763,0.062663750,1.007240517558,-0.854644101470,-0.010215013
5552000000.000000,-0.086084938,0.086084938,0.058921121,1.006806605049,-0.864985177288,-0.027163817
5553000000.000000,-0.078816494,0.078816494,0.055199028,1.006375258986,-0.875326253106,-0.023617466
5554000000.000000,-0.074858349,0.074858349,0.051498194,1.005946559646,-0.885667328925,-0.023360155
5555000000.000000,-0.062495711,0.062495711,0.047819321,1.005520585354,-0.896008404743,-0.014676390
5556000000.000000,-0.065134578,0.065134578,0.044163099,1.005097412501,-0.906349480561,-0.020971479
5557000000.000000,-0.057923808,0.057923808,0.040530201,1.004677115559,-0.916690556379,-0.017393607
5558000000.000000,-0.057268191,0.057268191,0.036921285,1.004259767097,-0.927031632197,-0.020346906
5559000000.000000,-0.043330720,0.043330720,0.033336992,1.003845437799,-0.937372708015,-0.009993728
5560000000.000000,-0.054663864,0.054663864,0.029777949,1.003434196479,-0.947713783833,-0.024885915
5561000000.000000,-0.048243050,0.048243050,0.026244769,1.003026110095,-0.958054859651,-0.021998281
5562000000.000000,-0.043219817,0.043219817,0.022738046,1.002621243772,-0.968395935469,-0.020481771
