freq_hz,h1_db,h2_target_db,h2_actual_db,h2_actual_linear,h2_actual_phase_rad,htotal_actual_db
3500000000.000000,-0.164100602,0.164100602,0.151820974,1.017632687823,3.010692959690,-0.012279628
3501000000.000000,-0.175570512,0.175570512,0.153614037,1.017842783532,2.990010808054,-0.021956475
3502000000.000000,-0.154273784,0.154273784,0.155325170,1.018043319819,2.969328656418,0.001051386
3503000000.000000,-0.165442206,0.165442206,0.156956694,1.018234563071,2.948646504782,-0.008485512
3504000000.000000,-0.158579868,0.158579868,0.158510916,1.018416778649,2.927964353146,-0.000068952
3505000000.000000,-0.154807545,0.154807545,0.159990131,1.018590230758,2.907282201510,0.005182586
3506000000.000000,-0.169569100,0.169569100,0.161396619,1.018755182314,2.886600049873,-0.008172481
3507000000.000000,-0.166967694,0.166967694,0.162732645,1.018911894818,2.865917898237,-0.004235049
3508000000.000000,-0.156279824,0.156279824,0.164000456,1.019060628232,2.845235746601,0.007720632
3509000000.000000,-0.165279751,0.165279751,0.165202284,1.019201640857,2.824553594965,-0.000077467
3510000000.000000,-0.150140734,0.150140734,0.166340341,1.019335189217,2.803871443329,0.016199607
3511000000.000000,-0.179439056,0.179439056,0.167416824,1.019461527940,2.783189291693,-0.012022232
3512000000.000000,-0.184513000,0.184513000,0.168433905,1.019580909651,2.762507140057,-0.016079095
3513000000.000000,-0.173532709,0.173532709,0.169393741,1.019693584856,2.741824988420,-0.004138968
3514000000.000000,-0.175354634,0.175354634,0.170298465,1.019799801844,2.721142836784,-0.005056169
3515000000.000000,-0.166006177,0.166006177,0.171150188,1.019899806575,2.700460685148,0.005144011
3516000000.000000,-0.167506758,0.167506758,0.171951001,1.019993842590,2.679778533512,0.004444243
3517000000.000000,-0.166766882,0.166766882,0.172702970,1.020082150905,2.659096381876,0.005936088
3518000000.000000,-0.169317024,0.169317024,0.173408136,1.020164969923,2.638414230240,0.004091112
3519000000.000000,-0.154331056,0.154331056,0.174068518,1.020242535340,2.617732078604,0.019737462
3520000000.000000,-0.158923011,0.158923011,0.174686110,1.020315080058,2.597049926968,0.015763099
3521000000.000000,-0.188349100,0.188349100,0.175262877,1.020382834103,2.576367775331,-0.013086223
3522000000.000000,-0.166749621,0.166749621,0.175800762,1.020446024539,2.555685623695,0.009051141
3523000000.000000,-0.172576611,0.172576611,0.176301677,1.020504875393,2.535003472059,0.003725066
3524000000.000000,-0.171560323,0.171560323,0.176767511,1.020559607579,2.514321320423,0.005207188
3525000000.000000,-0.180408279,0.180408279,0.177200120,1.020610438822,2.493639168787,-0.003208159
3526000000.000000,-0.181852262,0.181852262,0.177601335,1.020657583595,2.472957017151,-0.004250927
3527000000.000000,-0.180027166,0.180027166,0.177972959,1.020701253047,2.452274865515,-0.002054207
3528000000.000000,-0.184836156,0.184836156,0.178316761,1.020741654941,2.431592713879,-0.006519395
3529000000.000000,-0.178079687,0.178079687,0.178634484,1.020778993598,2.410910562242,0.000554797
3530000000.000000,-0.167119296,0.167119296,0.178927840,1.020813469833,2.390228410606,0.011808544
3531000000.000000,-0.185674803,0.185674803,0.179198510,1.020845280906,2.369546258970,-0.006476293
3532000000.000000,-0.173063811,0.173063811,0.179448143,1.020874620466,2.348864107334,0.006384332
3533000000.000000,-0.175453857,0.175453857,0.179678357,1.020901678509,2.328181955698,0.004224500
3534000000.000000,-0.161585661,0.161585661,0.179890740,1.020926641324,2.307499804062,0.018305079
3535000000.000000,-0.159632396,0.159632396,0.180086844,1.020949691460,2.286817652426,0.020454448
3536000000.000000,-0.162110699,0.162110699,0.180268194,1.020971007678,2.266135500789,0.018157495
3537000000.000000,-0.174415910,0.174415910,0.180436276,1.020990764918,2.245453349153,0.006020366
3538000000.000000,-0.178910286,0.178910286,0.180592549,1.021009134265,2.224771197517,0.001682263
3539000000.000000,-0.181914189,0.181914189,0.180738434,1.021026282916,2.204089045881,-0.001175755
3540000000.000000,-0.192061341,0.192061341,0.180875321,1.021042374156,2.183406894245,-0.011186020
3541000000.000000,-0.155376310,0.155376310,0.181004567,1.021057567325,2.162724742609,0.025628257
3542000000.000000,-0.187501950,0.187501950,0.181127493,1.021072017802,2.142042590973,-0.006374457
